player,Nodes Degree_xt,Closeness_xt,Pagerank_xt,Betweenness_xt,Nodes Degree_base,Closeness_base,Pagerank_base,Betweenness_base,match_id,team,player_match_id,Sofascore Rating
Christian Pulisic,7.120557923,0.132285451,0.047715031,0.040229885,81,1.389456578,0.049208988,0.017241379,3857282,United States,Christian Pulišić_3857282,7.2
Kyle Walker,7.116657959,0.117586856,0.045205552,0.011827957,129,1.463117231,0.059761882,0.083870968,3869118,England,Kyle Walker_3869118,7.3
Piotr Zieliński,7.113384146,0.123837498,0.058643378,0.046236559,48,0.715354839,0.043176572,0.007526882,3857264,Poland,Piotr Zieliński_3857264,7
Enzo Fernandez,7.109696798,0.116835417,0.04469737,0.024731183,85,1.059621686,0.054100576,0.041756272,3869519,Argentina,Enzo Fernández_3869519,7.3
Nicolás Hernán Otamendi,7.106049535,0.112375562,0.041152078,0.037878788,129,1.38596887,0.049577014,0.082386364,3869685,Argentina,Nicolás Otamendi_3869685,6.1
Hakim Ziyech,7.105810871,0.127553238,0.04390565,0.018472906,109,1.612779356,0.069026898,0.060344828,3869684,Morocco,Hakim Ziyech_3869684,7.7
Manuel Obafemi Akanji,7.087394824,0.121432458,0.043657182,0.008045977,111,1.206350312,0.050589508,0.036781609,3857290,Switzerland,Manuel Akanji_3857290,6.9
Dayotchanculle Upamecano,7.082398364,0.10736665,0.036858767,0.010344828,215,2.246177274,0.066208797,0.096551724,3857279,France,Dayot Upamecano_3857279,7.7
Nicolás Hernán Otamendi,7.077709718,0.108437098,0.033452828,0.002016129,145,1.91801875,0.057067008,0.099294355,3869321,Argentina,Nicolás Otamendi_3869519,7.2
Aymeric Laporte,7.076310616,0.101469797,0.029855863,0.005376344,278,3.178062929,0.056916513,0.103225806,3857291,Spain,Aymeric Laporte_3857291,7.4
Ricardo Iván Rodríguez Araya,7.058292484,0.122022147,0.043829014,0.023655914,100,1.374250487,0.054996495,0.06344086,3869254,Switzerland,Ricardo Rodríguez_3869254,5.7
Thiago Emiliano da Silva,7.052518154,0.111687276,0.036821077,0.016091954,169,1.678304743,0.051591612,0.042528736,3869420,Brazil,Thiago Silva_3869420,7.2
Ramin Rezaeian,7.049089264,0.115797231,0.03955945,0.020430108,80,1.400084539,0.048461538,0.056451613,3857278,Iran,Ramin Rezaeian_3857278,6.7
Enzo Fernandez,7.047687646,0.1167394,0.037273011,0.004301075,171,2.498393523,0.04771247,0.017204301,3857264,Argentina,Enzo Fernández_3857264,7.7
André-Frank Zambo Anguissa,7.044728725,0.125868104,0.05868547,0.030788177,82,1.198230845,0.083206761,0.104679803,3857280,Cameroon,Frank Anguissa_3857280,6.9
Pedri,7.043931164,0.1158359,0.040980461,0.016091954,237,3.457987545,0.060760412,0.063218391,3857255,Spain,Pedri_3857255,7
Aaron Mooy,7.030053873,0.10495704,0.038335036,0.017204301,98,0.973806305,0.053448271,0.067204301,3869151,Australia,Aaron Mooy_3869151,6.6
Thiago Emiliano da Silva,7.027605596,0.112727618,0.037920494,0.024137931,159,1.57162239,0.057797363,0.065517241,3869253,Brazil,Thiago Silva_3869253,7.6
Cody Mathès Gakpo,7.027544929,0.125092521,0.041697822,0.018145161,55,1.398660193,0.031242617,0.01108871,3869321,Netherlands,Cody Gakpo_3869321,6.6
Robert Lewandowski,7.025663743,0.149444747,0.061107419,0.033068783,47,1.009503038,0.056919696,0.009259259,3857297,Poland,Robert Lewandowski_3857297,7.9
Pierre-Emile Højbjerg,7.022202927,0.121050137,0.044850969,0.011083744,122,1.393462363,0.060318744,0.059318555,3857266,Denmark,Pierre-Emile Højbjerg_3857266,7.6
Ivan Perišić,7.016062065,0.125373922,0.040662162,0.013978495,79,1.50539194,0.034972465,0.013978495,3869519,Croatia,Ivan Perišić_3869519,7.2
Nampalys Mendy,7.011046702,0.123126733,0.047658517,0.011827957,94,1.091959557,0.066947097,0.087634409,3869118,Senegal,Nampalys Mendy_3869118,6.5
Jakub Piotr Kiwior,7.00565243,0.117170396,0.047277587,0.018390805,136,1.705426357,0.071765089,0.090804598,3869152,Poland,Jakub Kiwior_3869152,6.5
Alphonso Davies,7.0053979,0.129565163,0.046411229,0.013793103,63,1.25698324,0.041033865,0.01954023,3857268,Canada,Alphonso Davies_3857268,6.4
Pierre-Emile Højbjerg,7.000381576,0.105112348,0.03305795,0.004597701,136,1.797763516,0.053879993,0.024712644,3857254,Denmark,Pierre-Emile Højbjerg_3857257,7
Sergino Dest,7.000237733,0.103005003,0.037726848,0.01827957,91,0.724298201,0.05079922,0.023655914,3857278,United States,Sergiño Dest_3857278,6.8
Nicolas Alexis Julio N'Koulou Ndoubena,6.996417676,0.121038465,0.044879564,0.013793103,103,1.082374597,0.048517137,0.014750958,3857290,Cameroon,Nicolas N'Koulou_3857290,6.9
Rodrigo Javier De Paul,6.994147877,0.123521356,0.047727353,0.017204301,157,1.82625253,0.061831374,0.061290323,3869151,Argentina,Rodrigo de Paul_3869151,7.3
Atiba Hutchinson,6.987539541,0.121964836,0.04011598,0.015053763,95,1.323998897,0.049035322,0.026953405,3857281,Canada,Atiba Hutchinson_3857281,6.1
Joško Gvardiol,6.981759952,0.098365908,0.036432837,0.004926108,203,1.204851366,0.077776437,0.077586207,3857277,Croatia,Joško Gvardiol_3857277,7.4
Neymar ,6.975868581,0.12076299,0.041159153,0.016129032,94,1.311801512,0.047545422,0.011827957,3857258,Brazil,Neymar_3857258,6.2
Marquinhos,6.968885801,0.110679439,0.03671496,0.010752688,173,1.34018791,0.067077865,0.08172043,3857269,Brazil,Marquinhos_3857269,7.6
Nicolás Hernán Otamendi,6.96403551,0.12189269,0.039376141,0.007389163,164,2.19707601,0.059861965,0.068349754,3857300,Argentina,Nicolás Otamendi_3857300,7.2
Daniel Olmo Carvajal,6.962957817,0.131854721,0.042567084,0.015053763,129,2.616581078,0.034996262,0.019354839,3857291,Spain,Daniel Carvajal_3857263,6.5
Tyler Adams,6.961688272,0.106132894,0.040816217,0.007526882,112,0.789291452,0.051461587,0.056451613,3857278,United States,Tyler Adams_3857278,7.1
Luke Shaw,6.957982928,0.121945864,0.044632062,0.018518519,131,1.414225941,0.056752223,0.062169312,3857272,England,Luke Shaw_3857272,7.8
Sergio Busquets i Burgos,6.956892603,0.110059358,0.036967429,0.008045977,70,1.059244748,0.026213934,0.001149425,3857263,Spain,Sergio Busquets_3857263,6.4
Tajon Buchanan,6.949917324,0.129108055,0.041805658,0.024731183,55,1.216192738,0.03797296,0.015053763,3857281,Canada,Tajon Buchanan_3857281,6.2
Luis Gerardo Chávez Magallón,6.949059206,0.124784131,0.043066358,0.005698006,93,1.3483244,0.053215736,0.01994302,3857265,Mexico,Luis Chávez_3857265,7.3
Alex Sandro Lobo Silva,6.946209054,0.102652181,0.033366024,0.023655914,152,1.394482236,0.056851319,0.094086022,3857258,Brazil,Alex Sandro_3857258,7.2
Danilo,6.937059989,0.112977379,0.041753288,0.013978495,139,1.388692488,0.05667081,0.062365591,3857258,Brazil,Danilo_3857258,7.2
Pau Francisco Torres,6.935052863,0.105765742,0.039492795,0.005747126,349,3.835341617,0.077926717,0.095402299,3857255,Spain,Pau Torres_3857255,7
Jae-Sung Lee,6.932107189,0.127684603,0.04009552,0.006896552,83,1.480297197,0.04155353,0.018390805,3869253,South Korea,Jae-sung Lee_3869253,6.5
Serge Gnabry,6.931069207,0.130071143,0.036447458,0.012903226,76,1.570466955,0.03182304,0.020430108,3857292,Germany,Serge Gnabry_3857292,8.4
Frenkie de Jong,6.925788458,0.123534045,0.043181554,0.006451613,178,2.001547453,0.057973505,0.031182796,3857294,Netherlands,Frenkie de Jong_3857294,7.6
Toby Alderweireld,6.925684728,0.117190246,0.036963333,0.00862069,162,1.330322148,0.065402562,0.077586207,3857296,Belgium,Toby Alderweireld_3857296,7
Antoine Griezmann,6.917091253,0.124329749,0.044821591,0.007389163,71,1.225921265,0.037411693,0.001847291,3857266,France,Antoine Griezmann_3857266,8.4
Mateo Kovačić,6.909167655,0.110469231,0.038792867,0.00862069,126,1.347654834,0.058495344,0.019704433,3869684,Croatia,Mateo Kovačić_3869684,7.5
Moon-Hwan Kim,6.905700257,0.13289832,0.042139751,0.017241379,89,1.560420813,0.042286537,0.004597701,3869253,South Korea,Moon-hwan Kim_3869253,6.8
Alexis Mac Allister,6.899920747,0.125550652,0.0467853,0.012903226,70,1.115393413,0.051897905,0.031541219,3869519,Argentina,Alexis Mac Allister_3869519,6.2
Raphinha,6.897744743,0.131389968,0.045005149,0.02183908,82,1.3908072,0.041507344,0.011494253,3869253,Brazil,Raphinha_3869253,7.8
Steven de Sousa Vitoria,6.896409614,0.112361869,0.035246032,0.010752688,87,1.313676835,0.04263767,0.020609319,3857281,Canada,Steven Vitória_3857281,6.5
Joško Gvardiol,6.894208033,0.117527679,0.038109678,0.004301075,115,1.547327263,0.044679118,0.013978495,3869519,Croatia,Joško Gvardiol_3869519,6.4
Manuel Obafemi Akanji,6.884164607,0.108514952,0.043849097,0.022580645,137,1.232633665,0.068858385,0.085483871,3857269,Switzerland,Manuel Akanji_3857269,6.9
Daniel Carvajal Ramos,6.880069333,0.10470916,0.033952246,0.020689655,113,1.441246344,0.03880697,0.065517241,3857263,Spain,Daniel Carvajal_3857263,6.5
Josip Juranović,6.878156906,0.112636008,0.039163523,0.032183908,130,1.620797093,0.0428734,0.029885057,3869420,Croatia,Josip Juranović_3869420,7.6
Boualem Khoukhi,6.875086003,0.109851661,0.039217085,0.016091954,104,1.382114566,0.056629217,0.067241379,3857301,Qatar,B. Khoukhi_3857301,6.3
Heung-Min Son,6.869728185,0.131529726,0.051029256,0.020935961,61,1.421371148,0.037952772,0.004926108,3857299,South Korea,Heung-min Son_3857299,6.4
In-Beom Hwang,6.866909769,0.119395475,0.038956865,0.001149425,87,1.579652502,0.046925775,0.018390805,3869253,South Korea,In-Beom Hwang_3869253,6.2
Victor Nelsson,6.86642828,0.114734932,0.049722826,0.019704433,123,1.330516733,0.053519018,0.073891626,3857266,Denmark,Victor Nelsson_3857266,6.8
Dušan Tadić,6.865746515,0.131960528,0.050198953,0.031182796,51,1.121047589,0.04591115,0.021146953,3857258,Serbia,Dušan Tadić_3857258,7
André-Frank Zambo Anguissa,6.860300139,0.121630123,0.042331287,0.008045977,114,1.164438786,0.05896471,0.059195402,3857290,Cameroon,Frank Anguissa_3857290,7
Abdul Rahman Baba,6.857399745,0.123853009,0.047783637,0.039784946,63,1.004723372,0.052170883,0.028673835,3857298,Ghana,Abdul Rahman Baba_3857299,6.7
Youssef Msakni,6.856056874,0.130627776,0.045908815,0.022988506,74,1.203610291,0.051376741,0.028735632,3857288,Tunisia,Youssef Msakni_3857288,6.9
Niklas Süle,6.854482192,0.101920667,0.024729426,0.001075269,187,1.837484688,0.054170188,0.020967742,3857292,Germany,Niklas Süle_3857292,6.8
Bruno Miguel Borges Fernandes,6.849052167,0.117383811,0.038656347,0.019354839,106,1.501382767,0.051317477,0.052150538,3857270,Portugal,Bruno Fernandes_3857270,8.8
Tyler Adams,6.844718731,0.120759049,0.047333275,0.013227513,74,1.141779704,0.043873329,0.022486772,3857272,United States,Tyler Adams_3857272,6.7
Marcos Llorente Moreno,6.834428816,0.113621141,0.034655447,0.014112903,170,2.053282759,0.041994073,0.054435484,3869220,Spain,Marcos Llorente_3869220,6.4
Pedri,6.832857755,0.113993247,0.044256898,0.008045977,117,1.424176092,0.052007664,0.02183908,3857263,Spain,Pedri_3857263,6.6
Xherdan Shaqiri,6.825184349,0.121153637,0.039305499,0.023655914,68,1.159032467,0.042052221,0.022043011,3869254,Switzerland,Xherdan Shaqiri_3869254,6.8
Ángel Fabián Di María Hernández,6.824870419,0.126621445,0.038368568,0.016009852,77,1.998887269,0.037823501,0.007389163,3857300,Argentina,Ángel Di María_3857300,6.9
Kieran Trippier,6.821774067,0.114639874,0.038342812,0.015120968,158,1.844237335,0.047245136,0.015120968,3857271,England,Kieran Trippier_3857271,7.3
Mohammed Kudus,6.819335367,0.126678947,0.054670501,0.021505376,64,1.223622762,0.050448617,0.029032258,3857293,Ghana,Mohammed Kudus_3857293,7.5
Tajon Buchanan,6.817815684,0.127129084,0.043449467,0.032258065,55,1.528457427,0.039423922,0.030107527,3857276,Canada,Tajon Buchanan_3857276,5.7
Nahuel Molina Lucero,6.815710409,0.114606035,0.035032425,0.013546798,101,1.80077292,0.040013332,0.027093596,3857300,Argentina,Nahuel Molina_3857300,6.5
Ben Davies,6.814555508,0.104688264,0.037323649,0.024137931,123,1.413925019,0.049816057,0.073563218,3857273,Wales,Ben Davies_3857273,7.5
Josip Juranović,6.814149845,0.113906212,0.035619294,0.007526882,96,1.653437225,0.038266914,0.044086022,3869519,Croatia,Josip Juranović_3869519,6.6
Luka Modrić,6.808240084,0.109953002,0.034134421,0.009677419,126,1.93724285,0.047912618,0.065591398,3869519,Croatia,Luka Modrić_3869519,7.4
Nahuel Molina Lucero,6.790177981,0.122967208,0.036299688,0.010752688,135,2.431900356,0.037048123,0,3857264,Argentina,Nahuel Molina_3857264,7.6
Alistair Johnston,6.788229398,0.112323248,0.034351618,0.020689655,82,1.182432432,0.045728051,0.050574713,3857268,Canada,Alistair Johnston_3857268,6.6
Steven Berghuis,6.774842266,0.123136933,0.050949043,0.015873016,74,1.213789801,0.044038873,0.014550265,3857285,Netherlands,Steven Berghuis_3857285,6.5
Idrissa Gana Gueye,6.76976569,0.112989244,0.039495174,0.01954023,96,1.406078805,0.04996011,0.038505747,3857301,Senegal,Idrissa Gueye_3857301,7.1
Silvan Widmer,6.765556684,0.117616254,0.040664051,0.014942529,82,1.170155008,0.048592279,0.045977011,3857290,Switzerland,Silvan Widmer_3857290,7.5
Morteza Pouraliganji,6.758969778,0.116254754,0.039097072,0.011827957,119,1.310486532,0.060955009,0.082258065,3857278,Iran,Morteza Pouraliganji_3857278,7.2
Steven de Sousa Vitoria,6.758927074,0.105230288,0.033708461,0.003225806,133,1.394717293,0.055011254,0.056630824,3857276,Canada,Steven Vitória_3857276,6.4
Federico Santiago Valverde Dipetta,6.753370542,0.127192216,0.04984537,0.021164021,103,1.492868024,0.055276755,0.061507937,3857287,Uruguay,Federico Valverde_3857287,7.6
Rúben Santos Gato Alves Dias,6.753131904,0.123875311,0.043922233,0.012315271,168,1.787623352,0.063426359,0.035714286,3869486,Portugal,Rúben Dias_3869486,6.7
Giovanni Reyna,6.748194868,0.120218304,0.043527213,0.011494253,53,1.27627907,0.032968001,0.011494253,3869117,United States,Giovanni Reyna_3869117,6.8
Luka Modrić,6.741426088,0.111522302,0.044561189,0.011083744,121,1.352223614,0.057072692,0.014778325,3869684,Croatia,Luka Modrić_3869684,7.2
Salem Mohammed Al Dawsari,6.731376774,0.121929134,0.05735877,0.047126437,37,0.67008547,0.054244375,0.031992337,3857260,Saudi Arabia,Salem Al-Dawsari_3857260,7.2
Joshua Sargent,6.730098741,0.132552378,0.048943702,0.012903226,44,0.677141203,0.033063652,0.006451613,3857278,United States,Josh Sargent_3857278,6.9
Casimiro,6.729727039,0.109271801,0.039761524,0.029032258,108,1.27108411,0.043742388,0.017204301,3857258,Brazil,Casemiro_3857258,7.8
Adrien Rabiot,6.729677751,0.127966678,0.044425549,0.011083744,82,1.396858851,0.042223426,0.003694581,3857266,France,Adrien Rabiot_3857266,7.2
Christian Pulisic,6.723964873,0.13010042,0.043052725,0.014942529,58,1.490199951,0.037711918,0.005747126,3869117,United States,Christian Pulišić_3869117,7
Raphaël Varane,6.722606314,0.108430201,0.036558934,0.013257576,106,1.140420657,0.051027185,0.078598485,3869685,France,Raphaël Varane_3869685,6.5
Moon-Hwan Kim,6.722596295,0.124734684,0.050610967,0.031746032,88,1.138558275,0.054806306,0.058201058,3857287,South Korea,Moon-hwan Kim_3857287,7.3
John Stones,6.72179925,0.104508352,0.033028291,0.006451613,147,1.682080744,0.055719245,0.08172043,3857261,England,John Stones_3857261,7.1
Walker Zimmerman,6.719137259,0.10194172,0.033235441,0.006896552,127,1.670924023,0.051091949,0.026436782,3869117,United States,Walker Zimmerman_3869117,7.1
João Mário Naval da Costa Eduardo,6.711393351,0.14203989,0.047443029,0.00862069,67,1.40852418,0.033934008,0,3857262,Portugal,João Mário_3857262,6.7
David Raum,6.710385791,0.127137713,0.047081915,0.017204301,119,1.347001609,0.041477389,0.038709677,3857284,Germany,David Raum_3857284,7.5
Shogo Taniguchi,6.706251234,0.109978245,0.034204542,0.004032258,95,1.349177644,0.04532466,0.061491935,3869219,Japan,Shogo Taniguchi_3869219,6.7
Salis Abdul Samed,6.698338207,0.112958696,0.043801566,0.011827957,89,1.087495954,0.056812289,0.038709677,3857298,Ghana,Salis Abdul Samed_3857298,6.4
Sebastián Coates Nión,6.693771282,0.098287388,0.028589718,0.012903226,68,0.949505403,0.039794152,0.051075269,3857270,Uruguay,Sebastián Coates_3857270,6.5
Ali Abdi,6.686909934,0.118069931,0.04015162,0.010344828,82,1.109963283,0.043638402,0.005747126,3857288,Tunisia,Ali Abdi_3857288,6.2
Rodrigo Bentancur Colmán,6.686199992,0.121296563,0.046418747,0.021164021,135,1.510373444,0.066238122,0.046296296,3857287,Uruguay,Rodrigo Bentancur_3857287,7.3
Timothy Weah,6.680175619,0.132234667,0.043608824,0.016091954,51,1.254639269,0.027287943,0,3857282,United States,Timothy Weah_3857282,7.3
Rodrigo Javier De Paul,6.680125895,0.116611274,0.036760845,0.012315271,134,2.442763315,0.051891783,0.068965517,3857300,Argentina,Rodrigo de Paul_3857300,6.8
İlkay Gündoğan,6.679338958,0.118205369,0.032510723,0.002150538,139,1.666903192,0.044694223,0.015591398,3857292,Germany,İlkay Gündoğan_3857292,6.8
Richarlison de Andrade,6.673481412,0.125382966,0.040505605,0.022988506,40,1.121815359,0.02532902,0,3869253,Brazil,Richarlison_3869253,7.3
Antonio Rüdiger,6.663707708,0.111312763,0.036797401,0.009677419,210,1.413149202,0.058184482,0.076344086,3857284,Germany,Antonio Rüdiger_3857284,7.1
Abdelkarim Hassan Al Haj Fadlalla,6.660484565,0.108503019,0.045370499,0.017241379,82,1.444811423,0.05823428,0.029885057,3857301,Qatar,Abdelkarim Hassan_3857286,6.9
Abdulelah Al Amri,6.659187194,0.129065004,0.043997505,0.025132275,96,1.443822191,0.047272676,0.036375661,3857297,Saudi Arabia,Abdulelah Al-Amri_3857297,6.9
Héctor Alfredo Moreno Herrera,6.656921411,0.123206214,0.04091749,0.015669516,146,1.44010977,0.065294866,0.082621083,3857265,Mexico,Héctor Herrera_3857265,7
Steven Berghuis,6.654551406,0.111758681,0.033991062,0.009072581,55,1.422991309,0.027971986,0.005040323,3869321,Netherlands,Steven Berghuis_3869321,6.6
Marcelo Brozović,6.653870963,0.115161128,0.047017533,0.022580645,108,0.965194519,0.060534694,0.04516129,3857281,Croatia,Marcelo Brozović_3857281,6.6
Heung-Min Son,6.65095077,0.137299576,0.043322258,0.005747126,51,1.083494867,0.032162635,0.002298851,3869253,South Korea,Heung-min Son_3869253,6
Aymeric Laporte,6.644116764,0.104059052,0.033702586,0.009195402,173,1.52646901,0.059441172,0.082758621,3857263,Spain,Aymeric Laporte_3857263,7
Chris Mepham,6.644014414,0.115942307,0.041046495,0.006896552,96,1.340521008,0.046681631,0.024137931,3857273,Wales,Chris Mepham_3857273,6.7
Danilo,6.6390954,0.121642681,0.040556809,0.014942529,176,1.810570807,0.062792003,0.091954023,3869420,Brazil,Danilo_3869420,6.9
Bernardo Mota Veiga de Carvalho e Silva,6.634834944,0.108760934,0.039574145,0.001075269,132,1.433280745,0.052161452,0.019892473,3857298,Portugal,Bernardo Silva_3857298,6.9
Niklas Süle,6.634675306,0.097984678,0.03509163,0.029885057,75,0.852272727,0.048414133,0.042528736,3857263,Germany,Niklas Süle_3857263,7.3
Harry Maguire,6.634665618,0.109713267,0.036954529,0.003968254,134,1.504243519,0.053015506,0.029100529,3857272,England,Harry Maguire_3857272,7.6
Sofyan Amrabat,6.619421576,0.106922938,0.040951783,0.019704433,74,1.144558275,0.045884537,0.070812808,3857277,Morocco,Sofyan Amrabat_3857277,7.2
Tim Ream,6.616525497,0.10327042,0.033625429,0.003448276,133,1.548213681,0.053326398,0.075287356,3857282,United States,Tim Ream_3857282,7.2
Nico Schlotterbeck,6.611549776,0.106279645,0.032459156,0.032258065,205,1.388069471,0.058487906,0.08172043,3857284,Germany,Nico Schlotterbeck_3857284,6.9
Éder Gabriel Militão,6.611392752,0.108896815,0.033016373,0.010752688,107,1.246225059,0.045363853,0.059139785,3857269,Brazil,Éder Militão_3857269,7
Jurriën David Norman Timber,6.610265295,0.102740857,0.033282052,0.005040323,164,1.70011523,0.055793095,0.080645161,3869321,Netherlands,Jurriën Timber_3869321,6.7
Danilo Luís Hélio Pereira,6.608271046,0.111171439,0.040737049,0.011827957,141,1.47624984,0.053015527,0.070967742,3857298,Portugal,Danilo Pereira_3857298,6.6
Woo-Young Jung,6.606003533,0.118519185,0.045183234,0.005291005,87,1.186520009,0.051549117,0.046296296,3857287,South Korea,Woo-Young Jung_3857287,6.6
Aïssa Bilal Laïdouni,6.602740014,0.114843812,0.056436476,0.043103448,73,0.837953572,0.062030991,0.038793103,3857275,Tunisia,Aissa Laïdouni_3857275,7.1
Aaron Ramsey,6.600793147,0.122994959,0.053554803,0.032258065,48,0.705808543,0.048623276,0.03046595,3857261,Wales,Aaron Ramsey_3857261,6.3
Denzel Dumfries,6.60054308,0.127056465,0.050700925,0.035632184,70,1.353218482,0.057450693,0.036781609,3869117,Netherlands,Denzel Dumfries_3869117,8.6
Dejan Lovren,6.595853273,0.111234161,0.047489662,0.006157635,161,1.151807432,0.063226736,0.050492611,3857277,Croatia,Dejan Lovren_3857277,8.2
Seyed Majid Hosseini,6.592732174,0.106201568,0.033992371,0.001075269,93,1.203548239,0.045019958,0.046236559,3857278,Iran,Majid Hosseini_3857278,7.2
Ismaeel Mohammad Mohammad,6.592438758,0.133394682,0.048168991,0.016091954,57,0.978364099,0.039036915,0.025287356,3857301,Qatar,Mohammed Waad_3857301,6.6
